,first_name,author_id,full_name,is_initial,gender
18849,Aditya,9747715,Aditya Abhyankar,False,male
18850,Stephanie,1782501,Stephanie Schuckers,False,female
18851,Max,1403025250,Max Sajitz-Hermstein,False,male
18852,Zoran,2047333,Zoran Nikoloski,False,male
18853,Stefan,2959659,Stefan Rannar,False,male
18854,Patrik,2408048,Patrik L. Andersson,False,male
18855,Riccardo,1976901,Riccardo De Bin,False,male
18856,Davide,48632533,Davide Risso,False,male
18857,Norman,2084912,Norman E. Davey,False,male
18858,Niall,36361663,Niall J. Haslam,False,male
18859,Denis,2242106,Denis C. Shields,False,male
18860,Richard,145444519,Richard J. Edwards,False,male
18861,Daniela,39587443,Daniela A. Riaño Barros,False,female
18862,Rolf,1742778,Rolf A. Heckemann,False,male
18863,Lula,40208356,Lula Rosso,False,female
18864,Colm,1686157,Colm J. McGinnity,False,male
18865,Shiva,1680881,Shiva Keihaninejad,False,female
18866,Ioannis,1748742,Ioannis S. Gousias,False,male
18867,David,144727855,David J. Brooks,False,male
18868,John,145811086,John S. Duncan,False,male
18869,Matthias,1678764,Matthias J. Koepp,False,male
18870,Federico,1691067,Federico E. Turkheimer,False,male
18871,Alexander,1692753,Alexander Hammers,False,male
18872,Seok-Min,2063811,Seok-Min Kim,False,unknown
18873,Chang-Soo,40534263,Chang-Soo Park,False,male
18874,Sun-Young,6348959,Sun-Young Hwang,False,female
18875,Peppino,144486113,Peppino Fazio,False,male
18876,Floriano,133948965,Floriano De Rango,False,male
18877,Ivano,115184818,Ivano Selvaggi,False,male
18878,Suk-Un,2476825,Suk-Un Yoon,False,unknown
18879,Eylem,1733684,Eylem Ekici,False,female
18880,Mutlu,1804602,Mutlu Mete,False,andy
18881,Nikolay,1764310,Nikolay Metodiev Sirakov,False,male
18882,Ninh,3202981,Ninh D. Pham,False,unknown
18883,Quang,2685604,Quang Loc Le,False,mostly_male
18884,Tran,2704127,Tran Khanh Dang,False,andy
18885,Kai,145086492,Kai Zhang,False,male
18886,Emmanuel,38168745,Emmanuel G. Collins,False,male
18887,Adrian,2455529,Adrian Barbu,False,male
18888,Ruben,1723397,Ruben Verborgh,False,male
18889,Davy,2990414,Davy Van Deursen,False,male
18890,Erik,1691320,Erik Mannens,False,male
18891,Chris,1750496,Chris Poppe,False,mostly_male
18892,Rik,144520698,Rik Van de Walle,False,male
18893,Irena,1903436,Irena Trajkovska,False,female
18894,Joaquín,1752831,Joaquín Salvachúa,False,male
18895,Alberto,144214846,Alberto Mozo,False,male
18896,César,1721465,César Andrés,False,male
18897,Luis,144341192,Luis Llana,False,male
18898,Manuel,145680995,Manuel Núñez,False,male
18899,Mazdak,3200084,Mazdak Zamani,False,unknown
18900,Azizah,2359939,Azizah Abdul Manaf,False,unknown
18901,Hossein,2508435,Hossein Rouhani Zeidanloo,False,male
18902,Saman,2779854,Saman Shojae Chaeikar,False,mostly_male
18903,Chinki,70553348,Chinki Chandhok,False,unknown
18904,Marek,2232358,Marek Malowidzki,False,male
18905,Przemyslaw,2988329,Przemyslaw Berezinski,False,unknown
18906,Tomasz,9242142,Tomasz Dalecki,False,male
18907,M.,152645530,M. Mazur,True,unknown
18908,Wasinee,2547337,Wasinee Noonpakdee,False,unknown
18909,Jiang,48210881,Jiang Liu,False,andy
18910,Shigeru,143943431,Shigeru Shimamoto,False,male
18911,Chung-Ping,69902319,Chung-Ping Ku,False,unknown
18912,Dan,47514513,Dan Chen,False,male
18913,Sheng-Hsien,47127908,Sheng-Hsien Lin,False,unknown
18914,Lingfeng,144104537,Lingfeng Xu,False,unknown
18915,Oscar,144302962,Oscar C. Au,False,male
18916,Wenxiu,8397576,Wenxiu Sun,False,unknown
18917,Yujun,47003137,Yujun Li,False,unknown
18918,Sung,12531629,Sung Him Chui,False,andy
18919,Chun,1714573,Chun Wing Kwok,False,andy
18920,Quanyin,47713366,Quanyin Zhu,False,unknown
18921,Pei,144843838,Pei Zhou,False,andy
18922,Su-qun,71208122,Su-qun Cao,False,unknown
18923,Yunyang,46461455,Yunyang Yan,False,unknown
18924,Jin,46497087,Jin Hua Ding,False,female
18925,M.,144735293,M. Sarosh Umar,True,unknown
18926,Mohammad,145009473,Mohammad Qasim Rafiq,False,male
18927,J.,48351097,J. A. Ansari,True,unknown
18928,Zhekui,33342199,Zhekui Xin,False,unknown
18929,Yongchun,1768398,Yongchun Fang,False,unknown
18930,Bin,1856662,Bin Xian,False,andy
18931,Antonis,2553217,Antonis Nikitakis,False,male
18932,Savvas,31451730,Savvas Papaioannou,False,male
18933,Ioannis,1684350,Ioannis Papaefstathiou,False,male
18934,Joe,2437034,Joe Bungo,False,male
18935,Yarema,49668706,Yarema Varetskyy,False,unknown
18936,Bogdan,48527869,Bogdan Rusyn,False,male
18937,Agnieszka,24748742,Agnieszka Molga,False,female
18938,Anatoliy,24826308,Anatoliy Ignatovych,False,male
18939,Lihong,28929337,Lihong Li,False,unknown
18940,Wei,144267865,Wei Chu,False,andy
18941,John,152677062,John Langford,False,male
18942,Robert,1716301,Robert E. Schapire,False,male
18943,Chenglong,3183763,Chenglong Bao,False,unknown
18944,Yi,48607291,Yi Wu,False,andy
18945,Haibin,1805398,Haibin Ling,False,unknown
18946,Hui,144562060,Hui Ji,False,andy
18947,Raghuraman,33692583,Raghuraman Gopalan,False,unknown
18948,Ruonan,33458360,Ruonan Li,False,unknown
18949,Rama,9215658,Rama Chellappa,False,mostly_male
18950,Nikhil,1793182,Nikhil Rasiwasia,False,male
18951,Jose,152929215,Jose Costa Pereira,False,male
18952,Emanuele,1808675,Emanuele Coviello,False,male
18953,Gabriel,2304386,Gabriel Doyle,False,male
18954,Gert,1725533,Gert R. G. Lanckriet,False,male
18955,Roger,143643017,Roger Levy,False,male
18956,Nuno,1699559,Nuno Vasconcelos,False,male
18957,Benjamin,46874756,Benjamin Recht,False,male
18958,Christopher,1803218,Christopher Ré,False,male
18959,Stephen,144731788,Stephen J. Wright,False,male
18960,Feng,47657030,Feng Niu,False,andy
18961,Jan,145265945,Jan Lunze,False,male
18962,Daniel,36849694,Daniel Lehmann,False,male
18963,Yunchao,5115386,Yunchao Gong,False,unknown
18964,Svetlana,1749609,Svetlana Lazebnik,False,female
18965,Jie,49776957,Jie Cheng,False,andy
18966,Purvesh,2102869,Purvesh Khatri,False,unknown
18967,Marina,1939504,Marina Sirota,False,female
18968,Atul,1716151,Atul J. Butte,False,male
18969,Evangelos,1751063,Evangelos Theodorou,False,male
18970,Jonas,1741293,Jonas Buchli,False,male
18971,Stefan,1745219,Stefan Schaal,False,male
18972,Carlo,1692732,Carlo Curino,False,male
18973,Yang,49890108,Yang Zhang,False,andy
18974,Evan,40272511,Evan P. C. Jones,False,male
18975,Samuel,144478906,Samuel Madden,False,male
18976,Emilia,144864856,Emilia Fridman,False,female
18977,Ivan,1924401,Ivan P. Gavrilyuk,False,male
18978,José,1399086996,José M. Bioucas-Dias,False,male
18979,Antonio,143767945,Antonio J. Plaza,False,male
18980,Nicolas,1741164,Nicolas Dobigeon,False,male
18981,Mario,153031407,Mario Parente,False,male
18982,Qian,144486974,Qian Du,False,andy
18983,Paul,1750102,Paul D. Gader,False,male
18984,Jocelyn,1744943,Jocelyn Chanussot,False,female
18985,Jing,7899112,Jing Wang,False,andy
18986,N.,2128898,N. Elia,True,unknown
18987,Zhiyuan,35098891,Zhiyuan Cheng,False,unknown
18988,James,1697232,James Caverlee,False,male
18989,Kyumin,2848353,Kyumin Lee,False,unknown
18990,Waheed,2138101,Waheed Uz Zaman Bajwa,False,male
18991,Jarvis,1777756,Jarvis D. Haupt,False,male
18992,Akbar,2990201,Akbar M. Sayeed,False,male
18993,Robert,50033772,Robert D. Nowak,False,male
18994,Michele,144672765,Michele A. Saad,False,female
18995,Alan,1747569,Alan C. Bovik,False,male
18996,Christophe,1777325,Christophe Charrier,False,male
18997,Emmanuel,50360281,Emmanuel Paradis,False,male
18998,Manya,3317355,Manya V. Afonso,False,female
18999,José,1399086996,José M. Bioucas-Dias,False,male
19000,Mário,34659351,Mário A. T. Figueiredo,False,male
19001,Sjors,1930922,Sjors H. W. Scheres,False,male
19002,Spline,70297304,Spline Approach,False,unknown
19003,Liming,47818198,Liming Chen,False,unknown
19004,Chris,51071379,Chris D. Nugent,False,mostly_male
19005,Hui,49527646,Hui Wang,False,andy
19006,Heike,1401279392,Heike Winschiers-Theophilus,False,female
19007,Shilumbe,1405821296,Shilumbe Chivuno-Kuria,False,unknown
19008,Gereon,2605093,Gereon Koch Kapuire,False,male
19009,Nicola,2158254,Nicola J. Bidwell,False,female
19010,Edwin,144619905,Edwin H. Blake,False,male
19011,Xiao-Sheng,66619186,Xiao-Sheng Si,False,unknown
19012,Wenbin,1809813,Wenbin Wang,False,unknown
19013,Changhua,1785654,Changhua Hu,False,unknown
19014,Donghua,144261802,Donghua Zhou,False,unknown
19015,William,48593676,William Ho,False,male
19016,Xiaowei,144838760,Xiaowei Xu,False,unknown
19017,Prasanta,2729569,Prasanta Kumar Dey,False,female
19018,Lubomir,1769383,Lubomir D. Bourdev,False,male
19019,Subhransu,35208858,Subhransu Maji,False,unknown
19020,Jitendra,143751119,Jitendra Malik,False,unknown
19021,Amit,46479665,Amit Goyal,False,male
19022,Francesco,1705764,Francesco Bonchi,False,male
19023,Laks,1708593,Laks V. S. Lakshmanan,False,unknown
19024,Abhishek,50333123,Abhishek Kumar,False,unknown
19025,Hal,1722360,Hal Daumé,False,male
19026,Donald,1760922,Donald G. McLaren,False,male
19027,Michele,1997992,Michele L. Ries,False,female
19028,Guofan,2824636,Guofan Xu,False,unknown
19029,Sterling,145114604,Sterling C. Johnson,False,male
19030,Mikel,1924061,Mikel Galar,False,male
19031,Alberto,143741583,Alberto Fernández,False,male
19032,Edurne,1695535,Edurne Barrenechea Tartas,False,female
19033,Humberto,1715030,Humberto Bustince,False,male
19034,Francisco,1699069,Francisco Herrera,False,male
19035,Ana,145309167,Ana Juan Ferrer,False,female
19036,Francisco,116157420,Francisco Hernández-Rodriguez,False,male
19037,Johan,2548512,Johan Tordsson,False,male
19038,Erik,1685517,Erik Elmroth,False,male
19039,Ahmed,30702454,Ahmed Alieldin,False,male
19040,Csilla,2875733,Csilla Zsigri,False,female
19041,Raül,66188222,Raül Sirvent,False,unknown
19042,Jordi,143814317,Jordi Guitart,False,male
19043,Rosa,1799983,Rosa M. Badia,False,female
19044,Karim,49563835,Karim Djemame,False,male
19045,Wolfgang,153098816,Wolfgang Ziegler,False,male
19046,Theodosis,3159925,Theodosis Dimitrakos,False,male
19047,Srijith,1752793,Srijith Krishnan Nair,False,unknown
19048,George,2833527,George Kousiouris,False,male
19049,Kleopatra,1695283,Kleopatra Konstanteli,False,female
19050,Theodora,145122221,Theodora A. Varvarigou,False,female
19051,Benoit,2393476,Benoit Hudzia,False,unknown
19052,Alexander,144669876,Alexander Kipp,False,male
19053,Stefan,1803724,Stefan Wesner,False,male
19054,Marcelo,22551331,Marcelo Corrales,False,male
19055,Nikolaus,3001947,Nikolaus Forgó,False,male
19056,Tabassum,50757148,Tabassum Sharif,False,unknown
19057,Craig,81053840,Craig Sheridan,False,male
19058,Martin,35768029,Martin Reuter,False,male
19059,H.,144232357,H. Diana Rosas,True,unknown
19060,Bruce,145815766,Bruce Fischl,False,male
19061,Poogyeon,144548016,Poogyeon Park,False,unknown
19062,Jeong,2902376,Jeong Wan Ko,False,andy
19063,Changki,46854583,Changki Jeong,False,unknown
19064,Marco,153685300,Marco D'Ambros,False,male
19065,Michele,144216049,Michele Lanza,False,female
19066,Romain,48532077,Romain Robbes,False,male
19067,Qingjiang,145903257,Qingjiang Shi,False,unknown
19068,Meisam,1800298,Meisam Razaviyayn,False,unknown
19069,Zhendong,144657347,Zhendong Luo,False,unknown
19070,Chen,144751998,Chen He,False,andy
19071,Guillaume,3067584,Guillaume Marçais,False,male
19072,Carl,2397766,Carl Kingsford,False,male
19073,Sarah,6132893,Sarah Crowe,False,female
19074,Kathrin,2725686,Kathrin M. Cresswell,False,female
19075,Ann,144053497,Ann Robertson,False,female
19076,Guro,2858473,Guro Huby,False,female
19077,Anthony,5181704,Anthony J. Avery,False,male
19078,Aziz,145386473,Aziz Sheikh,False,male
19079,Toon,1709830,Toon Calders,False,male
19080,Sicco,1682757,Sicco Verwer,False,male
19081,Edmund,1741789,Edmund K. Burke,False,male
19082,Matthew,35108036,Matthew R. Hyde,False,male
19083,Graham,145528658,Graham Kendall,False,male
19084,Gabriela,144919039,Gabriela Ochoa,False,female
19085,Ender,145679787,Ender Özcan,False,male
19086,John,143889197,John R. Woodward,False,male
19087,Ashok,3002669,Ashok Jashapara,False,mostly_male
19088,Chris,2541661,Chris Seiffert,False,mostly_male
19089,Taghi,1725285,Taghi M. Khoshgoftaar,False,male
19090,Jason,3328057,Jason Van Hulse,False,male
19091,Amri,1690347,Amri Napolitano,False,unknown
19092,Christine,47879415,Christine Chuen Meng Goh,False,female
19093,Anne,145543150,Anne Burns,False,female
19094,Marco,153685300,Marco D'Ambros,False,male
19095,Michele,144216049,Michele Lanza,False,female
19096,Romain,48532077,Romain Robbes,False,male
19097,Kuntal,10414347,Kuntal Mukherjee,False,unknown
19098,Gadadhar,144141658,Gadadhar Sahoo,False,unknown
19099,Markus,2963355,Markus Engelberth,False,male
19100,Felix,3387059,Felix C. Freiling,False,male
19101,Jan,145153957,Jan Göbel,False,male
19102,Christian,1696853,Christian Gorecki,False,male
19103,Thorsten,46596942,Thorsten Holz,False,male
19104,Ralf,3285856,Ralf Hund,False,male
19105,Philipp,2032673,Philipp Trinius,False,male
19106,Carsten,2043274,Carsten Willems,False,male
19107,Ziheng,34849838,Ziheng Zhou,False,unknown
19108,Guoying,1757287,Guoying Zhao,False,unknown
19109,Matti,145962204,Matti Pietikäinen,False,male
19110,Nicholas,2593137,Nicholas J. Butko,False,male
19111,Javier,1741200,Javier R. Movellan,False,mostly_male
19112,Mai,2331862,Mai Gehrke,False,female
19113,Serge,2636701,Serge Grigorieff,False,male
19114,Jean-Éric,145289652,Jean-Éric Pin,False,unknown
19115,Misha,1812804,Misha Koshelev,False,male
19116,Terry,46801977,Terry Lohrenz,False,mostly_male
19117,Marina,9379477,Marina Vannucci,False,female
19118,P.,144895942,P. Read Montague,True,unknown
19119,Adelina,2408176,Adelina Tang,False,female
19120,Kenny,2370974,Kenny Hong,False,male
19121,Stephan,1716539,Stephan K. Chalup,False,male
19122,Robert,49453512,Robert A. R. King,False,male
19123,Maiki,51985070,Maiki Ilves,False,female
19124,Alexander,1745900,Alexander N. Gorban,False,male
19125,Pavel,1882672,Pavel A. Gorban,False,male
19126,George,144614414,George Judge,False,male
19127,Tomás,40373204,Tomás Müller,False,male
19128,Keith,2322955,Keith S. Murray,False,male
19129,A.,145123428,A. V. Suresh Babu,True,unknown
19130,Theo,2149432,Theo P. van der Weide,False,male
19131,Nicole,1964774,Nicole Flipsen,False,female
19132,Robert,1723124,Robert E. Kent,False,male
19133,Anne,2489612,Anne Fey,False,female
19134,Lionel,39781414,Lionel Levine,False,male
19135,David,40325691,David Bruce Wilson,False,male
19136,Tiark,1712987,Tiark Rompf,False,unknown
19137,Martin,1795826,Martin Odersky,False,male
19138,Xi-Nian,144055554,Xi-Nian Zuo,False,unknown
19139,Clare,143715014,Clare Kelly,False,female
19140,Jonathan,2990267,Jonathan S. Adelstein,False,male
19141,Donald,2184956,Donald F. Klein,False,male
19142,Francisco,1981339,Francisco X. Castellanos,False,male
19143,Michael,2333008,Michael P. Milham,False,male
19144,Cheryl,2268876,Cheryl A. Kieliszewski,False,female
19145,John,40226563,John H. Bailey,False,male
19146,Jeanette,144383565,Jeanette Blomberg,False,female
19147,Amit,143913930,Amit Saha,False,male
19148,Kalyanmoy,145080287,Kalyanmoy Deb,False,unknown
19149,Yoshifumi,2434984,Yoshifumi Kusunoki,False,male
19150,Masahiro,1681731,Masahiro Inuiguchi,False,male
19151,Roozbeh,69340601,Roozbeh Hazrat,False,unknown
19152,Thierry,9328107,Thierry Miquel,False,male
19153,Helene,70869338,Helene Manzoni,False,female
19154,Frédéric,12876719,Frédéric Legrand,False,male
19155,Didieer,120355592,Didieer Martin,False,unknown
19156,Magali,70871415,Magali Millischer,False,female
19157,Abbas,50498937,Abbas Dehghani,False,male
19158,Ján,145600402,Ján Kollár,False,male
19159,Sergej,2277315,Sergej Chodarev,False,male
19160,Tarik,2797973,Tarik Yardibi,False,male
19161,Jian,33122401,Jian Li,False,andy
19162,Petre,1721550,Petre Stoica,False,male
19163,Ming,49323408,Ming Feng Xue,False,andy
19164,A.,121806994,A.B. Baggeroer,True,unknown
19165,Zhi,144145752,Zhi Wang,False,andy
19166,Xuxian,1740888,Xuxian Jiang,False,unknown
19167,Jack,46308421,Jack C. Richards,False,male
19168,Thomas,28273615,Thomas C. Farrell,False,male
19169,M.,145277401,M. Narasimha Murty,True,unknown
19170,V.,144564397,V. Susheela Devi,True,unknown
19171,Alexis,34723309,Alexis Mignon,False,male
19172,Frédéric,82117876,Frédéric Jurie,False,male
19173,Jean-Jacques,152225920,Jean-Jacques Weber,False,unknown
19174,Kristine,3681719,Kristine Horner,False,female
19175,Danny,1687704,Danny Dig,False,male
19176,Robert,3149683,Robert Northcott,False,male
19177,Nadia,2720672,Nadia Bouassida,False,female
19178,Afef,1406772516,Afef Kouas,False,unknown
19179,Hanêne,1398586755,Hanêne Ben-Abdallah,False,unknown
19180,Jennifer,5786875,Jennifer Prestigiacomo,False,female
19181,Daizhan,145760326,Daizhan Cheng,False,unknown
19182,Yin,2180768,Yin Zhao,False,andy
19183,Xiangru,39851814,Xiangru Xu,False,unknown
19184,Lesley,14121160,Lesley Choucri,False,andy
19185,Susan,38078617,Susan Baines,False,female
19186,Gwo-Jen,144217709,Gwo-Jen Hwang,False,unknown
19187,Hsun-Fang,2962172,Hsun-Fang Chang,False,unknown
19188,Alfred,35103465,Alfred Z. Spector,False,male
19189,Peter,2784519,Peter Norvig,False,male
19190,Slav,1754497,Slav Petrov,False,unknown
19191,Kouhyar,1849450,Kouhyar Tavakolian,False,unknown
19192,Gonzalo,29837312,Gonzalo Portacio,False,male
19193,Niloufar,29908829,Niloufar R. Tamddondoust,False,female
19194,Graeme,47250499,Graeme Jahns,False,male
19195,Brandon,144011761,Brandon Ngai,False,male
19196,Guy,144307952,Guy Albert Dumont,False,male
19197,Andrew,2568230,Andrew P. Blaber,False,male
19198,Gerrit,50768458,Gerrit J. L. Naus,False,mostly_male
19199,René,1397141314,René P. A. Vugts,False,male
19200,Jeroen,150158125,Jeroen Ploeg,False,male
19201,René,98717601,René van de Molengraft,False,male
19202,Maarten,1708257,Maarten Steinbuch,False,male
19203,Anton,2441288,Anton Beloglazov,False,male
19204,Rajkumar,1709598,Rajkumar Buyya,False,male
19205,Hongning,31825390,Hongning Wang,False,unknown
19206,Yue,33558846,Yue Lu,False,andy
19207,ChengXiang,1736467,ChengXiang Zhai,False,andy
19208,Kavita,1777736,Kavita Ganesan,False,female
19209,ChengXiang,1736467,ChengXiang Zhai,False,andy
19210,Jiawei,145325584,Jiawei Han,False,unknown
19211,Xiaoxiang,46875623,Xiaoxiang Zhu,False,unknown
19212,Richard,1740759,Richard Bamler,False,male
19213,Ali,2654977,Ali Shiravi,False,male
19214,Hadi,2222432,Hadi Shiravi,False,male
19215,Mahbod,2082734,Mahbod Tavallaee,False,unknown
19216,Ali,1698268,Ali A. Ghorbani,False,male
19217,Youngjung,32862153,Youngjung Geum,False,unknown
19218,Yangrae,2367878,Yangrae Cho,False,unknown
19219,Yongtae,1779818,Yongtae Park,False,unknown
19220,Carlos,1696482,Carlos Roberto Valêncio,False,male
19221,Fernando,38908266,Fernando Takeshi Oyama,False,male
19222,Paulo,3072076,Paulo Scarpelini Neto,False,male
19223,Rogéria,40104495,Rogéria Cristiane Gratão de Souza,False,female
19224,António,49915603,António Rito Silva,False,male
19225,James,39201543,James O. Berger,False,male
19226,Viktor,2502892,Viktor Rozgic,False,male
19227,Bo,144912001,Bo Sophia Xiao,False,male
19228,Athanasios,2243473,Athanasios Katsamanis,False,male
19229,Brian,2533091,Brian R W Baucom,False,male
19230,Panayiotis,1765829,Panayiotis G. Georgiou,False,male
19231,Shrikanth,145254843,Shrikanth S. Narayanan,False,unknown
19232,Georges,48544149,Georges Dubus,False,male
19233,Fabrice,2190128,Fabrice Popineau,False,male
19234,Yolaine,1792846,Yolaine Bourda,False,female
19235,Amit,145206577,Amit K. Chopra,False,male
19236,Elda,3119364,Elda Paja,False,female
19237,Paolo,2247594,Paolo Giorgini,False,male
19238,Brigitte,2738421,Brigitte Bigi,False,female
19239,Richard,2622564,Richard J. Boucherie,False,male
19240,Nico,3129482,Nico M. van Dijk,False,male
19241,Samuel,144285215,Samuel Bravo,False,male
19242,Jaime,145667239,Jaime Nava,False,male
19243,Sobha,1863520,Sobha Lalitha Devi,False,female
19244,Pattabhi,145186040,Pattabhi R. K. Rao,False,unknown
19245,R.,145374606,R. Vijay Sundar Ram,True,unknown
19246,C.,2373603,C. S. Malarkodi,True,unknown
19247,A.,2319446,A. Akilandeswari,True,unknown
